Codigo;Nome;Unidade;Periodo;Inicio;Ultimo;Fonte;Especial
604;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Conta garantida;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
606;Concessões das operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
607;Saldo das operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
608;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
609;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
610;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
611;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
612;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos juros;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
613;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos encargos fiscais;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
614;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos encargos operacionais;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
615;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa contratual mínima;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
616;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa contratual máxima;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
617;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
618;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa total;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
619;Concessões das operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
620;Saldo das operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
621;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
622;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
623;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
624;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
625;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos juros;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
626;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos encargos fiscais;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
627;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos encargos operacionais;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
628;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa contratual mínima;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
629;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa contratual máxima;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
630;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
631;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Financiamento imobiliário - Pessoa jurídica - Taxa total;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
632;Concessões das operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
633;Saldo das operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
634;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
635;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
636;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
637;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
638;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos juros;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
639;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos encargos fiscais;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
640;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos encargos operacionais;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
641;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Taxa contratual mínima;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
642;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Taxa contratual máxima;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
643;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
644;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Financiamento imobiliário - Pessoa jurídica - Taxa total;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
645;Concessões das operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
646;Saldo das operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
647;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
648;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
649;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
650;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
651;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos juros;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
652;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos encargos fiscais;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
653;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Taxa referente aos encargos operacionais;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
654;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Taxa contratual mínima;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
655;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Taxa contratual máxima;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
656;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
657;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Financiamento imobiliário - Pessoa jurídica - Taxa total;% a.d.;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
659;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Aquisição de bens - Pessoa jurídica - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
660;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Aquisição de bens - Pessoa jurídica - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
661;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Aquisição de bens - Pessoa jurídica - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
662;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Aquisição de bens - Pessoa jurídica - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
668;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Aquisição de bens - Pessoa jurídica;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
670;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Aquisição de bens - Pessoa jurídica - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
671;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Aquisição de bens - Pessoa jurídica - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
672;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Aquisição de bens - Pessoa jurídica - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
673;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Aquisição de bens - Pessoa jurídica - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
679;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Aquisição de bens - Pessoa jurídica;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
682;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Aquisição de bens - Pessoa jurídica - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
683;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Aquisição de bens - Pessoa jurídica - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
684;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Aquisição de bens - Pessoa jurídica - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
685;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Aquisição de bens - Pessoa jurídica - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
691;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Aquisição de bens - Pessoa jurídica;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
695;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Aquisição de bens - Pessoa jurídica - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
696;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Aquisição de bens - Pessoa jurídica - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
697;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Aquisição de bens - Pessoa jurídica - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
698;Operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Aquisição de bens - Pessoa jurídica - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
704;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (base em índices de preços) - Aquisição de bens - Pessoa jurídica;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
707;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Vendor - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
708;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Vendor - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
709;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Vendor - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
710;Operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Vendor - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
716;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (pré-fixada) - Vendor;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
718;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Vendor - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
719;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Vendor - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
720;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Vendor - Saldo com atraso de 31 a 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
721;Operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Vendor - Saldo com atraso maior que 90 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
727;Prazo médio das operações de crédito com recursos livres referenciais para taxa de juros (pós-fixada) - Vendor;Dias;M;31/05/2000;01/12/2012;Sisbacen PESP300;N
730;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Vendor - Saldo sem atraso;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
731;Operações de crédito com recursos livres referenciais para taxa de juros (flutuante) - Vendor - Saldo com atraso de 15 a 30 dias;u.m.c. (mil);M;31/05/2000;01/12/2012;Sisbacen PESP300;N
